# groundTruthDirectory = ../Desktop/PCD_Ascii_Renamed/Segmented/seg31_renamed
# simulationResultDirectory = ../Downloads/Seg31RecMulti
# offset = 15
21137 31 0 0x4069a138 0x4116750f 0xc18a2897 0x3f7485ee 0xbf77db1e 0xbfe45f63
21137 31 0 0x4069a138 0x4116750f 0xc18a2897 0x3f748e58 0xbf768ce0 0xbfe580bb
21137 31 0 0x4069a138 0x4116750f 0xc18a2897 0x3f77505a 0xbf783c63 0xbfe40b1c
21108 31 0 0x40be02ac 0x40df16f4 0xc18e3e18 0x3f4a9416 0xbf710551 0xbfeb5c5b
20923 11 0 0x40854f6a 0x40eb5673 0xc1910275 0x3f590d32 0xbf6fe7db 0x3fa66fdf
21196 31 0 0x40267ed0 0x410ffb61 0xc18d5d88 0x3f62d1c5 0xbf74dce9 0xbfe6f6d7
21196 31 0 0x40267ed0 0x410ffb61 0xc18d5d88 0x3f702c97 0xbf70fddc 0xbfea5144
21196 31 0 0x40267ed0 0x410ffb61 0xc18d5d88 0x3f5e41f3 0xbf79db66 0xbfe2a39c
21196 31 0 0x40267ed0 0x410ffb61 0xc18d5d88 0x3f791ba5 0xbf6c0afe 0xbfeeafab
21000 11 0 0x4008c0c6 0x4106a354 0xc190237e 0x3f6f7861 0xbf6fc32d 0x3fa65048
20953 11 0 0x4075bb17 0x411b404e 0xc1887e9b 0x3f731d1c 0xbf77c710 0x3fad4131
21003 11 0 0x400d9f1f 0x41198ff2 0xc18b40a8 0x3f6dd106 0xbf7cf090 0x3fb1b9b6
21111 31 0 0x40bf5897 0x40d8db51 0xc18ebb74 0x3f52f565 0xbf71d0e0 0xbfe99a6b
21111 31 0 0x40bf5897 0x40d8db51 0xc18ebb74 0x3f5ba01c 0xbf775d05 0xbfe4ccab
21116 31 0 0x40e3839d 0x40ebe506 0xc1896e05 0x3f4e5126 0xbf70c993 0xbfea7e63
21057 31 0 0x40e09a1c 0x40eeb806 0xc1896ca5 0x3f6b80c5 0xbf798891 0xbfe2eb5f
21057 31 0 0x40e09a1c 0x40eeb806 0xc1896ca5 0x3f79c85e 0xbf7a8fe2 0xbfe20768
21161 31 0 0x40a03aae 0x4113301d 0xc1884e5b 0x3f4af43a 0xbf6a0897 0xbff0580c
21161 31 0 0x40a03aae 0x4113301d 0xc1884e5b 0x3f4f9bd1 0xbf76c82e 0xbfe6b6d8
21161 31 0 0x40a03aae 0x4113301d 0xc1884e5b 0x3f63bf6d 0xbf7b5c4e 0xbfe156b0
21161 31 0 0x40a03aae 0x4113301d 0xc1884e5b 0x3f65b9d0 0xbf73fc7e 0xbfe7b930
21161 31 0 0x40a03aae 0x4113301d 0xc1884e5b 0x3f5650b7 0xbf791ca3 0xbfe348ed
21161 31 0 0x40a03aae 0x4113301d 0xc1884e5b 0x3f6f8de7 0xbf753f75 0xbfe6a17b
21161 31 0 0x40a03aae 0x4113301d 0xc1884e5b 0x3f742ca6 0xbf744724 0xbfe778c4
21185 31 0 0x40a7665a 0x41099dd6 0xc18a40e1 0x3f5ccd4b 0xbf6b9e64 0xbfef6534
21185 31 0 0x40a7665a 0x41099dd6 0xc18a40e1 0x3f4d5a47 0xbf6873ac 0xbff22329
21185 31 0 0x40a7665a 0x41099dd6 0xc18a40e1 0x3f628ee0 0xbf698630 0xbff0c8d6
21185 31 0 0x40a7665a 0x41099dd6 0xc18a40e1 0x3f4d82d2 0xbf6f6ba2 0xbfebad75
21185 31 0 0x40a7665a 0x41099dd6 0xc18a40e1 0x3f535848 0xbf742aa7 0xbfe79171
21185 31 0 0x40a7665a 0x41099dd6 0xc18a40e1 0x3f645ca3 0xbf7735d7 0xbfe4eed9
20957 11 0 0x409a0a35 0x41180584 0xc1876c3d 0x3f6a391c 0xbf761f05 0x3fabd19a
20957 11 0 0x409a0a35 0x41180584 0xc1876c3d 0x3f5c8a0a 0xbf71a21a 0x3fa7ef07
20957 11 0 0x409a0a35 0x41180584 0xc1876c3d 0x3f5e04a4 0xbf758678 0x3faa81d4
21209 31 0 0x40a4697d 0x4117fb2f 0xc186ab7b 0x3f6887b0 0xbf6f1f9e 0xbfed859d
20971 11 0 0x409698f0 0x40e85a1b 0xc190403a 0x3f72f8aa 0xbf75c131 0x3fab80bb
20886 11 0 0x40da07b1 0x41051c8d 0xc186e796 0x3f67b9ef 0xbf79df50 0x3fae1c61
20886 11 0 0x40da07b1 0x41051c8d 0xc186e796 0x3f792264 0xbf7b359b 0x3fb03a00
21148 31 0 0x40dbd7a5 0x410111a5 0xc187b358 0x3f6cc899 0xbf6eafd4 0xbfed351a
21148 31 0 0x40dbd7a5 0x410111a5 0xc187b358 0x3f6bdc6a 0xbf78b735 0xbfe3a0b6
21148 31 0 0x40dbd7a5 0x410111a5 0xc187b358 0x3f6dad0a 0xbf79a2c0 0xbfe2d4cc
21148 31 0 0x40dbd7a5 0x410111a5 0xc187b358 0x3f7b45b3 0xbf78a392 0xbfe3b1d9
21034 11 0 0x40850304 0x4114137c 0xc189e2e1 0x3f78366c 0xbf79020c 0x3fae51f4
20965 11 0 0x40b340ad 0x40e54758 0xc18e7ffb 0x3f4fdc81 0xbf748db5 0x3faa7632
20965 11 0 0x40b340ad 0x40e54758 0xc18e7ffb 0x3f4fd99c 0xbf6f0184 0x3fa5a869
21102 11 0 0x40cf92da 0x410fbc64 0xc1853309 0x3f5ff904 0xbf6ca1e1 0x3fa39a52
21067 21 0 0x3fee8b8f 0x410df9bd 0xc18e9ceb 0xbf78edcc 0xbf6a5df0 0xbff00e52
21072 21 0 0x4004059f 0x411c6556 0xc18a9c2e 0xbf792061 0xbf7473e0 0xbfe75211
21030 21 0 0x3ff048e0 0x411679ce 0xc18c67d5 0xbf5f8ffc 0xbf6fca44 0xbfec2446
21030 21 0 0x3ff048e0 0x411679ce 0xc18c67d5 0xbf6531ec 0xbf6d4611 0xbfed8972
21030 21 0 0x3ff048e0 0x411679ce 0xc18c67d5 0xbf6e8c4e 0xbf7bf5a0 0xbfe0d1d0
21030 21 0 0x3ff048e0 0x411679ce 0xc18c67d5 0xbf76256f 0xbf71b91e 0xbfe9af10
20965 21 0 0x3fe4306e 0x40f8b24f 0xc192bc02 0xbf76938e 0xbf6f0184 0xbfec0978
20962 21 0 0x403e2cb2 0x411725cf 0xc18b024b 0xbf65ca43 0xbf76884f 0xbfe65f9e
20962 21 0 0x403e2cb2 0x411725cf 0xc18b024b 0xbf6237cc 0xbf77dcf4 0xbfe45daf
20962 21 0 0x403e2cb2 0x411725cf 0xc18b024b 0xbf717d86 0xbf69992d 0xbff0b85a
20943 21 0 0x40970b1e 0x41086d15 0xc18bb7ca 0xbf732375 0xbf70bb23 0xbfea8b22
20943 21 0 0x40970b1e 0x41086d15 0xc18bb7ca 0xbf7c05e3 0xbf72cbb0 0xbfe8c12b
20989 31 0 0xc0894b06 0x41093933 0xc18c6863 0x3f731448 0xbf73aba8 0xbfe7ff9b
20989 31 0 0xc0894b06 0x41093933 0xc18c6863 0x3f7845fc 0xbf6ccb53 0xbfef457c
20993 31 0 0xc03df41b 0x41147638 0xc18bbc46 0x3f65260c 0xbf6deac3 0xbfed397e
20993 31 0 0xc03df41b 0x41147638 0xc18bbc46 0x3f71fa22 0xbf783b04 0xbfe40c52
20993 31 0 0xc03df41b 0x41147638 0xc18bbc46 0x3f6a4e54 0xbf6ff17f 0xbfeb397e
20882 31 0 0xbd891a4e 0x40d3a405 0xc196ff58 0x3f73336e 0xbf791e97 0xbfe34730
21041 31 0 0xc0093261 0x4118561b 0xc18ba868 0x3f68412a 0xbf79b4a1 0xbfe2c554
21041 31 0 0xc0093261 0x4118561b 0xc18ba868 0x3f7970bb 0xbf6f550d 0xbfebc12f
21041 31 0 0xc0093261 0x4118561b 0xc18ba868 0x3f69c89e 0xbf6be214 0xbfeebdc2
21043 31 0 0xbfc76c2f 0x40e6dfc6 0xc194b483 0x3f76348e 0xbf7018a9 0xbfec958e
21043 31 0 0xbfc76c2f 0x40e6dfc6 0xc194b483 0x3f735cc2 0xbf6d1e0f 0xbfedac26
21043 31 0 0xbfc76c2f 0x40e6dfc6 0xc194b483 0x3f7b21b4 0xbf700503 0xbfeb28c8
21087 31 0 0xbf88ad92 0x40fe60c8 0xc19291ec 0x3f75b928 0xbf6e13ec 0xbfecd784
21087 31 0 0xbf88ad92 0x40fe60c8 0xc19291ec 0x3f67b882 0xbf7132dc 0xbfea2342
21087 31 0 0xbf88ad92 0x40fe60c8 0xc19291ec 0x3f769c3f 0xbf7442e5 0xbfe77c89
21072 31 0 0xbfe3ee89 0x41178a41 0xc18c3323 0x3f61ac84 0xbf6d8dcf 0xbfed4b40
21072 31 0 0xbfe3ee89 0x41178a41 0xc18c3323 0x3f7bef40 0xbf69315c 0xbff17122
21072 31 0 0xbfe3ee89 0x41178a41 0xc18c3323 0x3f790e2f 0xbf71c5a7 0xbfe9a427
21052 31 0 0xbf83cbf7 0x411a0d14 0xc18bff48 0x3f54fd80 0xbf728aa6 0xbfe8f976
21052 31 0 0xbf83cbf7 0x411a0d14 0xc18bff48 0x3f72949c 0xbf6dd6c4 0xbfed0c67
21052 31 0 0xbf83cbf7 0x411a0d14 0xc18bff48 0x3f733f7b 0xbf776cf2 0xbfe4bebe
21052 31 0 0xbf83cbf7 0x411a0d14 0xc18bff48 0x3f65edf0 0xbf76c2e1 0xbfe55233
21079 31 0 0xbf941ec5 0x4113aa2f 0xc18da4e8 0x3f699c78 0xbf725897 0xbfe924d9
21079 31 0 0xbf941ec5 0x4113aa2f 0xc18da4e8 0x3f72f3f0 0xbf74f8c1 0xbfe6deb9
21064 31 0 0xbef01df7 0x40e02f3a 0xc195d0d6 0x3f6f340f 0xbf6edcef 0xbfec2928
21064 31 0 0xbef01df7 0x40e02f3a 0xc195d0d6 0x3f765491 0xbf764eee 0xbfe5b667
20958 31 0 0x3fd7cc96 0x41108ce1 0xc18e1b62 0x3f51bd65 0xbf713f22 0xbfea18df
20958 31 0 0x3fd7cc96 0x41108ce1 0xc18e1b62 0x3f6c786f 0xbf7bd0f4 0xbfe0f145
20958 31 0 0x3fd7cc96 0x41108ce1 0xc18e1b62 0x3f5ac24b 0xbf75d5d9 0xbfe61f54
20958 31 0 0x3fd7cc96 0x41108ce1 0xc18e1b62 0x3f6432b5 0xbf7b4a6d 0xbfe292f7
21011 31 0 0x3f83aa8b 0x40c33175 0xc1982791 0x3f5cf2cb 0xbf6e19a0 0xbfecd256
21011 31 0 0x3f83aa8b 0x40c33175 0xc1982791 0x3f77712f 0xbf6b97b0 0xbfeefe37
21011 31 0 0x3f83aa8b 0x40c33175 0xc1982791 0x3f6ddd9d 0xbf6e9ae8 0xbfec6278
20819 31 0 0x40677f24 0x4078df59 0xc19a417f 0x3f50c315 0xbf73f2d2 0xbfe7c194
20786 11 0 0x3ffa310e 0x40c60ff9 0xc19756f5 0x3f76289b 0xbf75bd8a 0x3fab7d5b
20818 11 0 0x3fec7e95 0x40d9dc0c 0xc195b77b 0x3f745a02 0xbf754cfa 0x3fab1bdf
20818 11 0 0x3fec7e95 0x40d9dc0c 0xc195b77b 0x3f70c38f 0xbf73019f 0x3fa91f1d
20991 31 0 0x3ff60703 0x40add085 0xc1993776 0x3f6148cf 0xbf72258c 0xbfe95116
20830 11 0 0x4013b13e 0x40ecd24a 0xc1937df4 0x3f793c36 0xbf7b323d 0x3fad3e4f
20822 11 0 0x401aca97 0x40fdfc3d 0xc19194bf 0x3f73a7e5 0xbf7a1483 0x3faf3f6c
21088 31 0 0x3fcf9ce0 0x4114ad21 0xc18d1633 0x3f5cf6b2 0xbf7b968f 0xbfe123e6
21088 31 0 0x3fcf9ce0 0x4114ad21 0xc18d1633 0x3f65bbbb 0xbf743289 0xbfe78a87
21131 31 0 0x3f982bfa 0x41073f73 0xc190b1d4 0x3f6b93e3 0xbf768c24 0xbfe58173
21131 31 0 0x3f982bfa 0x41073f73 0xc190b1d4 0x3f59744a 0xbf6e5e34 0xbfec974a
21131 31 0 0x3f982bfa 0x41073f73 0xc190b1d4 0x3f54823d 0xbf6bfa50 0xbfeea8fc
21131 31 0 0x3f982bfa 0x41073f73 0xc190b1d4 0x3f749391 0xbf76c68b 0xbfe54eec
21038 31 0 0x405cae82 0x40edfbf6 0xc191f156 0x3f589713 0xbf760d64 0xbfe5ef20
21038 31 0 0x405cae82 0x40edfbf6 0xc191f156 0x3f64a556 0xbf7a4709 0xbfe2468d
21038 31 0 0x405cae82 0x40edfbf6 0xc191f156 0x3f68d6e4 0xbf6e9d90 0xbfec6046
21070 31 0 0x40345b8e 0x41142e97 0xc18c0212 0x3f6b4028 0xbf75769c 0xbfe671ce
21070 31 0 0x40345b8e 0x41142e97 0xc18c0212 0x3f4e36a8 0xbf6b3cad 0xbfef4d2f
21070 31 0 0x40345b8e 0x41142e97 0xc18c0212 0x3f602f94 0xbf79b9d1 0xbfe2c0b5
21070 31 0 0x40345b8e 0x41142e97 0xc18c0212 0x3f660fab 0xbf712d54 0xbfea2824
21070 31 0 0x40345b8e 0x41142e97 0xc18c0212 0x3f584705 0xbf7c9695 0xbfe04628
20936 31 0 0x40d10195 0x40d7e0bb 0xc18d44ff 0x3f59614c 0xbf6ff8ef 0xbfeb336e
21117 31 0 0x3fb87033 0x411d12be 0xc18aebd9 0x3f5205ab 0xbf7852d8 0xbfe3f7be
21117 31 0 0x3fb87033 0x411d12be 0xc18aebd9 0x3f5e62e6 0xbf724342 0xbfe9375d
21117 31 0 0x3fb87033 0x411d12be 0xc18aebd9 0x3f687c23 0xbf6cec8c 0xbfedd723
21117 31 0 0x3fb87033 0x411d12be 0xc18aebd9 0x3f6e842c 0xbf69c0c0 0xbff0960b
21117 31 0 0x3fb87033 0x411d12be 0xc18aebd9 0x3f741330 0xbf6e8f5e 0xbfec6c87
21040 31 0 0x407352c6 0x40eda3ab 0xc1916a1b 0x3f60920c 0xbf67b424 0xbff2b35f
21040 31 0 0x407352c6 0x40eda3ab 0xc1916a1b 0x3f5dbe86 0xbf72f491 0xbfe89dbf
21040 31 0 0x407352c6 0x40eda3ab 0xc1916a1b 0x3f686fc7 0xbf6bdae1 0xbfef1b04
21040 31 0 0x407352c6 0x40eda3ab 0xc1916a1b 0x3f71ad0f 0xbf703861 0xbfeafc7a
21040 31 0 0x407352c6 0x40eda3ab 0xc1916a1b 0x3f4bc6c9 0xbf74f34d 0xbfe6e382
21018 31 0 0x408802ac 0x40ab8086 0xc19659ed 0x3f66adb1 0xbf6eacab 0xbfec52ce
21069 31 0 0x40866c18 0x40fcd90c 0xc18f172f 0x3f6353b0 0xbf78ea01 0xbfe374de
21069 31 0 0x40866c18 0x40fcd90c 0xc18f172f 0x3f69c9f7 0xbf6d8afc 0xbfeee419
21069 31 0 0x40866c18 0x40fcd90c 0xc18f172f 0x3f53635e 0xbf743762 0xbfe7863c
20889 11 0 0x401dc548 0x411072ba 0xc18d671e 0x3f69fe24 0xbf7d1fca 0x3fb1e293
20889 11 0 0x401dc548 0x411072ba 0xc18d671e 0x3f6c07fb 0xbf6da86e 0x3fa47da2
21022 31 0 0x40a2d782 0x410bcfe9 0xc18a0af0 0x3f5cbd70 0xbf6c96ba 0xbfee2164
21022 31 0 0x40a2d782 0x410bcfe9 0xc18a0af0 0x3f716637 0xbf71e55c 0xbfe988a0
21059 31 0 0x408a55f5 0x40f1f195 0xc190085b 0x3f5ae63a 0xbf6dfb0c 0xbfececa7
21039 31 0 0x409e1be9 0x41079ee9 0xc18b6ccf 0x3f6a0c75 0xbf72d19e 0xbfe8bc17
20960 31 0 0x40e8d7eb 0x40eb42ca 0xc188f05a 0x3f77a7d6 0xbf7334ec 0xbfe8662c
21075 31 0 0x40a1650a 0x410a5a04 0xc18a8419 0x3f4ae5ed 0xbf6f0f19 0xbfebfdd6
21077 31 0 0x40b944b9 0x4111ca96 0xc186b036 0x3f54824b 0xbf7240cf 0xbfe9396d
21077 31 0 0x40b944b9 0x4111ca96 0xc186b036 0x3f6094eb 0xbf6fed29 0xbfeb3d4b
21077 31 0 0x40b944b9 0x4111ca96 0xc186b036 0x3f58bf8c 0xbf73e88f 0xbfe7ca86
21037 31 0 0x40de7404 0x411469e7 0xc18262d1 0x3f7a7e5a 0xbf768de6 0xbfe58056
21037 31 0 0x40de7404 0x411469e7 0xc18262d1 0x3f5b3313 0xbf716c0a 0xbfe9f20a
21037 31 0 0x40de7404 0x411469e7 0xc18262d1 0x3f58b3b5 0xbf74de7a 0xbfe6f577
21037 31 0 0x40de7404 0x411469e7 0xc18262d1 0x3f642cd2 0xbf7256de 0xbfe9265b
21037 31 0 0x40de7404 0x411469e7 0xc18262d1 0x3f6c9181 0xbf6ba423 0xbfeef380
21110 31 0 0x4094bfc2 0x41152257 0xc188970f 0x3f506f78 0xbf6edb2e 0xbfec2aaa
21110 31 0 0x4094bfc2 0x41152257 0xc188970f 0x3f634342 0xbf71e885 0xbfe9a1e4
21110 31 0 0x4094bfc2 0x41152257 0xc188970f 0x3f606042 0xbf796716 0xbfe325c4
21053 31 0 0x40ae12da 0x40c78184 0xc191aa6a 0x3f696633 0xbf6d8fea 0xbfed6439
20850 11 0 0x40ae3151 0x40d7bc29 0xc1903424 0x3f6fc241 0xbf6e8548 0x3fa53cbc
20964 11 0 0x408b019b 0x410bc474 0xc18bac57 0x3f692256 0xbf730ad9 0x3fa9275f
20964 11 0 0x408b019b 0x410bc474 0xc18bac57 0x3f728656 0xbf79642b 0x3faea6fc
20887 11 0 0x40e4ead1 0x41072117 0xc1854419 0x3f6dce91 0xbf798ad2 0x3fae7653
20887 11 0 0x40e4ead1 0x41072117 0xc1854419 0x3f7b58f1 0xbf6be11b 0x3fa2f323
20887 11 0 0x40e4ead1 0x41072117 0xc1854419 0x3f7be9d9 0xbf6cf967 0x3fa3e5c9
20864 21 0 0xc0878481 0x40b38846 0xc195cacb 0xbf7bda87 0xbf6b61f6 0xbfef2cae
20872 21 0 0xbfb43f0c 0x40d3f9a7 0xc1968c54 0xbf75c168 0xbf7626f3 0xbfe5d912
20951 21 0 0x3f9bba45 0x41059df0 0xc1910ee9 0xbf779c52 0xbf6bb820 0xbfeee219
20963 21 0 0x3fae3904 0x411bb508 0xc18b5b48 0xbf5df567 0xbf6e3a64 0xbfecd528
20963 21 0 0x3fae3904 0x411bb508 0xc18b5b48 0xbf634ec2 0xbf6d00ac 0xbfedc5c5
20963 21 0 0x3fae3904 0x411bb508 0xc18b5b48 0xbf6e0961 0xbf76eca5 0xbfe52de4
20929 21 0 0x3fad5c3a 0x40e7d5e3 0xc194bd41 0xbf6d9625 0xbf6893c7 0xbff33e81
20929 21 0 0x3fad5c3a 0x40e7d5e3 0xc194bd41 0xbf79f28c 0xbf69ead3 0xbff07182
20876 21 0 0x3ffe97d0 0x40f8a52f 0xc19291ec 0xbf752bfa 0xbf75783c 0xbfe6705d
20764 31 0 0xc0a3e56b 0x40eb2a71 0xc18f0e0d 0x3f773137 0xbf6c6e8f 0xbfee4428
20890 21 0 0x406799ed 0x410ee0d5 0xc18c354a 0xbf6f96a0 0xbf787867 0xbfe3d734
20890 21 0 0x406799ed 0x410ee0d5 0xc18c354a 0xbf6fc78e 0xbf6c5842 0xbfee578e
20890 21 0 0x406799ed 0x410ee0d5 0xc18c354a 0xbf6eb3d1 0xbf6b4ebb 0xbfef3d96
20854 21 0 0x405ec7fc 0x41191636 0xc189b73c 0xbf6b973f 0xbf791335 0xbfe3611c
20854 21 0 0x405ec7fc 0x41191636 0xc189b73c 0xbf6aad79 0xbf6ae8e5 0xbfef95cd
20763 31 0 0xc01cc337 0x40c8ba41 0xc196a86d 0x3f78e3b4 0xbf7458db 0xbfe7697f
20776 31 0 0xc08139ce 0x40f4a831 0xc190465f 0x3f770b88 0xbf6e53bc 0xbfed599b
20787 31 0 0xc0578db0 0x40f75bc6 0xc19115f4 0x3f6b2104 0xbf6c327b 0xbfee7818
20787 31 0 0xc0578db0 0x40f75bc6 0xc19115f4 0x3f7016ab 0xbf6e304e 0xbfecbebe
20888 31 0 0xc0966c98 0x4111b574 0xc18965b9 0x3f7a0507 0xbf6a73d1 0xbff082a5
20769 31 0 0xbfc4eaa7 0x4108284f 0xc1904519 0x3f5c3d23 0xbf7169f0 0xbfe9f395
20769 31 0 0xbfc4eaa7 0x4108284f 0xc1904519 0x3f6446cc 0xbf7a45dd 0xbfe247a1
20769 31 0 0xbfc4eaa7 0x4108284f 0xc1904519 0x3f682841 0xbf799868 0xbfe2dda5
20759 21 0 0x407542a6 0x406ea00e 0xc19a2d2e 0xbf768710 0xbf741f43 0xbfe79b35
20762 21 0 0x40b970e5 0x410bbecb 0xc1884433 0xbf782648 0xbf6e3ddc 0xbfecb2f2
20811 31 0 0xbf906df8 0x4116c449 0xc18cd700 0x3f56767c 0xbf6db0c6 0xbfeec52a
20811 31 0 0xbf906df8 0x4116c449 0xc18cd700 0x3f59ac2b 0xbf6d8b7f 0xbfed4d40
20811 31 0 0xbf906df8 0x4116c449 0xc18cd700 0x3f5e20a1 0xbf7bcfbc 0xbfe0f295
20872 31 0 0xbfe6b557 0x40c81bd4 0xc1974ad5 0x3f73a1c1 0xbf717d56 0xbfed4949
20913 31 0 0xbf4d77a9 0x411ad63c 0xc18be022 0x3f5d1a2e 0xbf7a87c9 0xbfe20e73
20913 31 0 0xbf4d77a9 0x411ad63c 0xc18be022 0x3f648eaf 0xbf7143d4 0xbfea14ad
20866 31 0 0xbf820a6c 0x40c21fbc 0xc1983eda 0x3f7287ba 0xbf717f20 0xbfe9e133
20866 31 0 0xbf820a6c 0x40c21fbc 0xc1983eda 0x3f758941 0xbf7057b2 0xbfeda2b6
20866 31 0 0xbf820a6c 0x40c21fbc 0xc1983eda 0x3f6efae3 0xbf6be6ad 0xbfefa00e
20886 31 0 0xc01c59de 0x410976f6 0xc18f2829 0x3f64fbdd 0xbf72f9a2 0xbfe899af
20886 31 0 0xc01c59de 0x410976f6 0xc18f2829 0x3f79cfae 0xbf71986f 0xbfe9cb47
20886 31 0 0xc01c59de 0x410976f6 0xc18f2829 0x3f792264 0xbf7b359b 0xbfe177ea
20850 31 0 0xbf1f1bc0 0x40a8bcb4 0xc19a423b 0x3f6fc241 0xbf6e8548 0xbfec752e
20850 31 0 0xbf1f1bc0 0x40a8bcb4 0xc19a423b 0x3f705e37 0xbf741aa6 0xbfe79f66
20598 11 0 0x3fc09e1b 0x40ddc769 0xc1959a47 0x3f7b42a2 0xbf6fd71e 0x3fa66128
20671 31 0 0x4004547e 0x40bc7998 0xc19801dd 0x3f562637 0xbf79ad69 0xbfe2cb75
20974 31 0 0xbfb48a37 0x411db586 0xc18ac2d4 0x3f650481 0xbf74cf58 0xbfe7029b
20974 31 0 0xbfb48a37 0x411db586 0xc18ac2d4 0x3f5bd867 0xbf6b39dd 0xbfef4f7b
